mobile,firstName,lastName,package
2.54734E+11,Irene,Otieno,2048
740347875,Brian,Wambui,500
744144248,Kevin,Kamau,5120
2.54739E+11,Peter,Njoroge,3072
759637373,David,Mutiso,500
723230317,Samuel,Mutiso,2048
2.54728E+11,David,Kiptoo,3072
07448787X9,Brian,Kamau,3072
2.54704E+11,Mary,Kiptoo,5120
776739484,Kevin,Mwangi,1024
701369564,Kevin,Kiptoo,50
2.54798E+11,Grace,Mwangi,50
2.54799E+11,Rita,Kariuki,50
2.54794E+11,Linda,Njoroge,200
722980626,Mary,Korir,1024
712618387,David,Korir,500
2.54792E+11,Alex,Kiptoo,2048
756061288,Linda,Otieno,2048
717459582,Irene,Achieng,2048
2.54736E+11,John,Njoroge,3072
2.54756E+11,Brian,Omondi,50
718739769,Rita,Wambui,1024
718465506,Samuel,Mutiso,50
2.54713E+11,Daniel,Kamau,3072
2.54707E+11,Linda,Kariuki,50
711100474,Kevin,Kiptoo,3072
750162117,David,Mwangi,200
719999,Alex,Mutiso,5120
2.54744E+11,Peter,Odhiambo,3072
718035962,Linda,Kariuki,100
2.54753E+11,Mary,Mutiso,100
777978472,Ann,Mutiso,1024
701971229,John,Achieng,1024
791358652,Kevin,Korir,50
734915878,Brian,Mutiso,1024
7785,Jane,Wambui,50
710320817,Grace,Kariuki,350
2.54741E+11,Grace,Wambui,100
25471113,Jane,Omondi,50
2.54749E+11,Kevin,Odhiambo,50
2.54752E+11,Peter,Njoroge,100
753959581,Jane,Mwangi,5120
754821339,Rita,Otieno,100
798535886,Grace,Korir,200
726651605,Irene,Kariuki,3072
729812187,Irene,Otieno,1024
703677397,Samuel,Njoroge,350
723522040,Alex,Mutua,200
2.54718E+11,John,Wambui,100
2.54709E+11,Rita,Omondi,5120
719357635,Rita,Kamau,5120
720298594,Grace,Mutua,5120
2.54705E+11,Samuel,Omondi,5120
711685981,Jane,Wambui,200
711487469,David,Achieng,500
795934935,Kevin,Njoroge,100
2.54744E+11,Grace,Kamau,2048
715228800,John,Omondi,200
740097018,Peter,Korir,5120
738833424,Samuel,Ochieng,1024
2547166240hh,Cynthia,Njoroge,1024
737601120,Brian,Korir,500
2.54707E+11,John,Njoroge,1024
723786234,Mary,Wambui,2048
746908837,Alex,Mutua,2048
729,John,Omondi,100
2.54745E+11,Brian,Mwangi,500
728638385,Samuel,Odhiambo,200
797008623,Grace,Korir,3072
742926591,Samuel,Kariuki,3072
2.54746E+11,Kevin,Korir,50
745155971,John,Mutiso,350
715626700,Linda,Otieno,5120
772520148,Grace,Omondi,200
729028258,Rita,Omondi,500
736056818,Ann,Achieng,50
746596373,Kevin,Kariuki,200
724483155,Jane,Njoroge,3072
2.54756E+11,Ann,Mwangi,2048
73,Kevin,Njoroge,350
2.54704E+11,Grace,Ochieng,5120
732983909,Daniel,Otieno,350
0L11647178,Kevin,Odhiambo,100
799797598,Cynthia,Kariuki,5120
2.54745E+11,Alex,Kariuki,500
0708w4v006,Daniel,Njoroge,5120
2.54727E+11,David,Kariuki,1024
720144323,Ann,Omondi,350
2.54702E+11,David,Kamau,200
706273417,Grace,Mutiso,50
717902398,John,Kariuki,50
7419,Kevin,Odhiambo,2048
721488977,Grace,Mutua,100
729048437,Ann,Mutiso,200
712168046,Rita,Otieno,200
742098646,Linda,Odhiambo,100
722574244,Cynthia,Mwangi,3072
2.5475E+11,Alex,Omondi,100
2.5472E+11,Irene,Njoroge,100
718034492,David,Odhiambo,50
793517039,Jane,Achieng,200
716441,Mary,Mutua,100
2.54731E+11,Mary,Otieno,200
o747553D51,Samuel,Mutiso,200
778030845,John,Mwangi,350
7103,Irene,Wambui,2048
700851935,Kevin,Mutiso,350
2.54727E+11,Irene,Njoroge,5120
706020200,Cynthia,Achieng,2048
754078455,Samuel,Achieng,200
725981251,Kevin,Kamau,100
714949347,Ann,Mwangi,50
770274074,Irene,Ochieng,2048
702856330,Daniel,Mutiso,1024
744818626,Mary,Mutua,2048
795727046,Irene,Korir,1024
703583276,Ann,Korir,350
791188882,Rita,Omondi,3072
704853723,Mary,Omondi,350
796464862,David,Njoroge,50
700774300,Jane,Kiptoo,500
25471,Daniel,Kiptoo,100
732192510,Samuel,Otieno,350
2.54713E+11,Irene,Omondi,100
709847784,Daniel,Mutiso,200
2.54773E+11,Brian,Njoroge,5120
2.54729E+11,Irene,Ochieng,3072
702177941,John,Achieng,5120
748342298,Linda,Achieng,2048
799658893,Peter,Ochieng,3072
70,Peter,Mutiso,5120
731374209,John,Ochieng,200
711812913,Daniel,Mutua,100
2.54701E+11,Irene,Korir,50
2.54715E+11,Linda,Wambui,350
